FACILITY_ID,STATUS,FACILITY_NAME,RECORD_ID,PROGRAM_NAME,PROGRAM_ELEMENT__PE_,PE_DESCRIPTION,FACILITY_ADDRESS,FACILITY_CITY,FACILITY__STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,OWNER_ID,OWNER_NAME,OWNER_ADDRESS,OWNER_CITY,OWNER_STATE,OWNER_ZIP,Location,ObjectId
FA0222729,Open,CVS/PHARMACY #10433,PR0177753,CVS PHARMACY #10433,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",6201 HOLLYWOOD BLVD # 126,LOS ANGELES,CA,90028,34.1016781011,-118.3246699308,OW0012926,"GARFIELD BEACH CVS, LLC.",1 CVS DR MC# 1160,WOONSOCKET,RI,02895,"(34.1016781011, -118.3246699308)",370
FA0032615,Open,7-ELEVEN #17590E,PR0044300,7-ELEVEN #17590E,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2541 S BARRINGTON AVE,LOS ANGELES,CA,90064,34.0278637738,-118.4429751904,OW0000758,2541 BARRINGTON CORPORATION,PO BOX 219088,DALLAS,TX,75221,"(34.0278637738, -118.4429751904)",372
FA0302738,Open,ATLANTIC LIQUOR & MARKET,PR0260404,ATLANTIC LIQUOR & MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5306 ATLANTIC BLVD,MAYWOOD,CA,90270,None,None,OW0285466,SAFIN & SARAH INC,628 SEFTON AVE,MONTEREY PARK,CA,91755,None,376
FA0003019,Open,24 HOUR FITNESS CLUB #916,PR0031311,24 HOUR FITNESS CLUB #916,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",110 TOWNE CENTER DR,COMPTON,CA,90220,33.8779522941,-118.2210252893,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018,"(33.8779522941, -118.2210252893)",380
FA0300554,Open,CHIA FU FOOD CORPORATION,PR0257790,CHIA FU FOOD CORPORATION,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",18472 COLIMA RD # 105,ROWLAND HEIGHTS,CA,91748,None,None,OW0283759,CHIA FU FOOD CORPORATION,18472 COLIMA RD # 105,ROWLAND HEIGHTS,CA,91748,None,382
FA0023434,Open,FOOD 4 LESS #307,PR0023250,FOOD 4 LESS #307,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",6901 EASTERN AVE,BELL GARDENS,CA,90201,33.9705025591,-118.1655391786,OW0012108,"FOOD 4 LESS, INC.",PO BOX 54143,LOS ANGELES,CA,90054,"(33.9705025591, -118.1655391786)",387
FA0151545,Open,ANNEX LIQUOR,PR0137907,ANNEX LIQUORS,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1607 W 6TH ST,LOS ANGELES,CA,90017,34.0571453322,-118.2690499899,OW0117249,JONG MOON CHUNG,1607 W 6TH ST,LOS ANGELES,CA,90017,"(34.0571453322, -118.2690499899)",395
FA0230688,Open,ANS LIQUOR MARKET,PR0186035,ANS LIQUOR MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4708 S NORMANDIE AVE,LOS ANGELES,CA,90037,34.0003625784,-118.3001543947,OW0128922,KAUR ANS CORP,13414 JASPER LOOP,CORONA,CA,92880,"(34.0003625784, -118.3001543947)",396
FA0058567,Open,BOONE'S MARKET,PR0027484,BOONE'S MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4101 W CHEVY CHASE DR,LOS ANGELES,CA,90039,34.133521923,-118.268813574,OW0014349,"GUTIERREZ, GABINO",4101  W CHEVY CHASE DR,LOS ANGELES,CA,90039,"(34.133521923, -118.268813574)",398
FA0059415,Open,CENTRAL STORE,PR0026481,CENTRAL STORE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",10105 S CENTRAL AVE,LOS ANGELES,CA,90002,33.9447289245,-118.2543538451,OW0004198,NORMA ULLOA BECERRA,10105 S CENTRAL AVE,LOS ANGELES,CA,90002,"(33.9447289245, -118.2543538451)",402
FA0003530,Open,7-ELEVEN 16028E,PR0044207,7 ELEVEN 16028E,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",9727 CARMENITA RD,WHITTIER,CA,90645,33.9491193509,-118.046664773,OW0034444,SUPAPINATI MONTRI,PO BOX 219088,DALLAS,TX,75221,"(33.9491193509, -118.046664773)",406
FA0140474,Open,FAIRFIELD INN BY MARRIOTT,PR0257391,FAIRFIELD INN BY MARRIOTT - PANTRY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",25340 THE OLD RD,STEVENSON RANCH,CA,91381,34.3784271077,-118.567829858,OW0103968,APPLE NINE HOSPITALITY,769 HIGHWAY494,NATCHITOCHES,LA,71457,"(34.3784271077, -118.567829858)",416
FA0006742,Open,ARCO 9625,PR0031133,ARCO 9625,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8255 WINNETKA AVE,WINNETKA,CA,91306,34.2195646853,-118.5712319097,OW0017800,JOANNA GROUP,8255   WINNETKA AVE,WINNETKA,CA,91306,"(34.2195646853, -118.5712319097)",424
FA0222630,Open,ALDI #49,PR0177657,ALDI #49,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1545 N HACIENDA BLVD,LA PUENTE,CA,91744,34.0477022344,-117.9471197582,OW0226753,AI CALIFORNIA LLC,12661 ALDI PL,MORENO VALLEY,CA,92555,"(34.0477022344, -117.9471197582)",425
FA0158130,Open,DOLLAR TREE #5460,PR0146217,DOLLAR TREE #5460,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1310 ROSECRANS AVE,GARDENA,CA,90247,33.9013648365,-118.2988461134,OW0010221,"DOLLAR TREE STORES, INC",500 VOLVO PKWY,CHESAPEAKE,VA,23320,"(33.9013648365, -118.2988461134)",426
FA0164923,Open,H MART LOS ANGELES,PR0153216,SEAFOOD DEPT. AT H MART,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",621 S WESTERN AVE #G03,LOS ANGELES,CA,90005,34.0627306261,-118.3091322008,OW0128224,"H MART LOS ANGELES, LLC",621 S WESTERN AVE #G03,LOS ANGELES,CA,90005,"(34.0627306261, -118.3091322008)",427
FA0299634,Open,7-ELEVEN STORE 39090C,PR0256696,7-ELEVEN STORE 39090C,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",23406 LYONS AVE,NEWHALL,CA,91321,None,None,OW0283012,FATTEN & COMPANY LLC,PO BOX 219088,DALLAS,TX,75221,None,428
FA0058525,Open,BODEGA MARKET,PR0013003,BODEGA MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",4557 S CENTINELA AVE,LOS ANGELES,CA,90066,33.9917764223,-118.4221572734,OW0019023,KIM & BYEON CORP,4557   CENTINELA AVE,LOS ANGELES,CA,90066,"(33.9917764223, -118.4221572734)",431
FA0061418,Open,EL GALLITO MARKET,PR0004628,EL GALLITO MARKET FISH-MEAT,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",12242 E VALLEY BLVD,EL MONTE,CA,91732,34.0600870553,-118.0142438014,OW0010840,EL GALLITO MARKET INC,12242  E VALLEY BLVD,EL MONTE,CA,91732,"(34.0600870553, -118.0142438014)",435
FA0274682,Open,210 AZUSA ARCO,PR0227878,210 AZUSA ARCO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",295 S AZUSA,AZUSA,CA,91702,34.1182716706,-117.9077351785,OW0264134,FUEL CENTER INC.,PO. BOX 1666,UPLAND,CA,91785,"(34.1182716706, -117.9077351785)",438
FA0240482,Open,AMERICAN RANCH & SEAFOOD MKT OF LA,PR0189038,AMERICAN RANCH & SEAFOOD MKT OF LA,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1001 N VERMONT AVE,LOS ANGELES,CA,90029,34.0896521238,-118.291772742,OW0236565,PHILIPPINE MARKET CORP.,1001 N VERMONT AVE,LOS ANGELES,CA,90029,"(34.0896521238, -118.291772742)",442
FA0303928,Open,BROADWAY MINI MARKET,PR0261762,BROADWAY MINI MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4703 S BROADWAY,LOS ANGELES,CA,90037,None,None,OW0279375,LEILA MARKET INC.,9228 S VERMONT AVE,LOS ANGELES,CA,90044,None,443
FA0006622,Open,AMIN'S SHELL,PR0033481,AMIN'S SHELL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2603 S NORMANDIE AVE,LOS ANGELES,CA,90007,34.0326546203,-118.3004036473,OW0017111,"ISLAM, AMIRUL",2603  S NORMANDIE AVE,LOS ANGELES,CA,90007,"(34.0326546203, -118.3004036473)",446
FA0005406,Open,AGOURA HILLS SHELL,PR0031010,AGOURA HILLS SHELL,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5134 KANAN RD,AGOURA HILLS,CA,91301,34.1471955994,-118.7604797111,OW0001800,AGOURA OIL INC,5134   KANAN RD,AGOURA HILLS,CA,91301,"(34.1471955994, -118.7604797111)",447
FA0176339,Open,FOUNTAIN SQUARE LIQUOR,PR0169451,FOUNTAIN SQUARE LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8320 STEWART & GRAY RD,DOWNEY,CA,90241,33.9317246354,-118.1379094697,OW0182608,FOUNTAIN SQUARE LIQUOR INC,8320 STEWART & GRAY RD,DOWNEY,CA,90241,"(33.9317246354, -118.1379094697)",453
FA0265165,Open,CHECK N BOTTLE,PR0216364,CHECK N BOTTLE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",217 N LONG BEACH BLVD,COMPTON,CA,90221,33.8975539628,-118.2081035619,OW0256172,DND LIQUOR MARKET INC,217 N LONG BEACH BLVD,COMPTON,CA,90221,"(33.8975539628, -118.2081035619)",456
FA0296783,Open,AMERICA'S MEAT MARKET,PR0253460,AMERICA'S MEAT MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",2500 S CENTRAL AVE,LOS ANGELES,CA,90011,None,None,OW0280740,OFELIA ROJAS,2500 S CENTRAL AVE,LOS ANGELES,CA,90011,None,470
FA0164579,Open,DOLLAR TREE #5299,PR0152862,DOLLAR TREE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1119 W PACIFIC COAST HWY,WILMINGTON,CA,90744,33.7905891378,-118.2770554111,OW0010221,"DOLLAR TREE STORES, INC",500 VOLVO PKWY,CHESAPEAKE,VA,23320,"(33.7905891378, -118.2770554111)",472
FA0289092,Open,AMAZON RETAIL LLC - MAE6,PR0244515,AMAZON RETAIL LLC - MAE6 - MAIN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",15225 WHITTIER BLVD,WHITTIER,CA,90603,33.9435206,-117.9910262,OW0269058,AMAZON RETAIL LLC,P.O. BOX 80301,SEATTLE,WA,98108,"(33.9435206, -117.9910262)",481
FA0062109,Open,FIVE STAR MARKET,PR0041259,FIVE STAR MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14113 S DOWNEY AVE,PARAMOUNT,CA,90723,33.9045798973,-118.1516816386,OW0015144,"HEHAR, GURDEV S",14113  S DOWNEY AVE,PARAMOUNT,CA,90723,"(33.9045798973, -118.1516816386)",484
FA0296991,Open,BIG LOTS #4699,PR0253694,BIG LOTS #4699,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2500 W COMMONWEALTH AVE,ALHAMBRA,CA,91803,None,None,OW0028749,"PNS STORES, INC",4900 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43081-7651,None,490
FA0138553,Open,7-ELEVEN #34979A,PR0122887,7-ELEVEN #34979A,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1550 N GLENDALE BLVD,LOS ANGELES,CA,90026,34.0831209168,-118.2597390917,OW0101897,"KAGZI, MOHAMMED SADIQ",P.O. BOX 219088,DALLAS,TX,75221,"(34.0831209168, -118.2597390917)",493
FA0159964,Open,BEVMO,PR0148046,BEVMO,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",5634 SEPULVEDA BLVD,CULVER CITY,CA,90230,33.9894269788,-118.3951161449,OW0004540,"BEVERAGES & MORE, INC.",1401 WILLOW PASS RD STE 900,CONCORD,CA,94520,"(33.9894269788, -118.3951161449)",495
FA0013861,Open,FOOD 4 LESS #337,PR0016166,FOOD 4 LESS MEAT DEPT #337,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",615 N AZUSA AVE,WEST COVINA,CA,91790,34.0814944146,-117.9089443841,OW0012108,"FOOD 4 LESS, INC.",PO BOX 54143,LOS ANGELES,CA,90054,"(34.0814944146, -117.9089443841)",496
FA0003072,Open,ALAMEDA MARKET,PR0036892,ALAMEDA MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4501 S ALAMEDA ST # #M2,LOS ANGELES,CA,90058,34.0025086638,-118.2391127624,OW0017508,JD MARKET INC,10233   BELLMAN AVE,DOWNEY,CA,90241,"(34.0025086638, -118.2391127624)",497
FA0012037,Open,EKONO 99,PR0021741,EKONO 99,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1940 N BULLIS RD # A,COMPTON,CA,90221,33.9085211904,-118.2069988121,OW0016605,"HUNNY, INC",1940  N BULLIS ROAD #A,COMPTON,CA,90221,"(33.9085211904, -118.2069988121)",501
FA0025205,Open,GNC C#347,PR0046344,GENERAL NUTRITION CENTER#347,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6000 SEPULVEDA BLVD STE 2357,CULVER CITY,CA,90230,33.9849450423,-118.3956037948,OW0013042,GENERAL NUTRITION CORP,300 6TH AVE,PITTSBURGH,PA,15222,"(33.9849450423, -118.3956037948)",503
FA0017571,Open,HOUSE OF LIQUOR,PR0027012,HOUSE OF LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1008 E COLORADO ST,GLENDALE,CA,91205,34.1423627856,-118.2426860918,OW0031195,"SAFARYAN, ANI",1008  E COLORADO ST.,GLENDALE,CA,91205,"(34.1423627856, -118.2426860918)",506
FA0004174,Open,7-ELEVEN #14007C,PR0008258,7-ELEVEN #14007C,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",452 E ROWLAND ST,COVINA,CA,91723,34.0784253797,-117.8820853359,OW0031619,"SANDHU, MACK S",PO BOX 219088,DALLAS,TX,75221,"(34.0784253797, -117.8820853359)",507
FA0250075,Open,BEST .99,PR0198908,BEST .99,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",21712 HAWTHORNE BLVD STE 282-B,TORRANCE,CA,90503,33.830736412,-118.3523350979,OW0244248,EUN SOOK HAN,13261 ACORO PL,CERRITOS,CA,90703,"(33.830736412, -118.3523350979)",508
FA0274281,Open,BIONIC WATER,PR0227444,BIONIC WATER,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6005 VINELAND AVE # 104,NORTH HOLLYWOOD,CA,91606,34.1429478,-118.3703775,OW0263763,GRIKOR GREGORY DAGLIAN,6005 VINELAND AVE # 104,NORTH HOLLYWOOD,CA,91606,"(34.1429478, -118.3703775)",510
FA0024208,Open,FU YI RETAIL STORE,PR0011415,FU YI RETAIL STORE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",127 S GARFIELD AVE STE #A,MONTEREY PARK,CA,91754,34.0614601943,-118.1228426158,OW0017576,JERSON TRADE COMPANY INC.,127  S GARFIELD AVE #A,MONTEREY PARK,CA,91754,"(34.0614601943, -118.1228426158)",511
FA0294855,Open,HAPIK,PR0251284,HAPIK,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8712 GARFIELD AVE # 101,SOUTH GATE,CA,90280,None,None,OW0279200,HAPIK SOUTH GATE CA LLC,8605 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,None,515
FA0009662,Open,BIG SAVER FOODS,PR0021587,BIG SAVER FOODS,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",3000 N BROADWAY,LOS ANGELES,CA,90031,34.0735603803,-118.2100969913,OW0036820,UKA'S BIG SAVER FOODS INC,4260 CHARTER ST,LOS ANGELES,CA,90058,"(34.0735603803, -118.2100969913)",516
FA0018102,Open,DAVID'S MINI-MARKET,PR0029676,DAVID'S MINI-MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5430 COMPTON AVE,LOS ANGELES,CA,90011,33.9930964166,-118.247572173,OW0006531,"CASTRO, ELIDA",5430   COMPTON AVE.,LOS ANGELES,CA,90011,"(33.9930964166, -118.247572173)",522
FA0056901,Open,99 CENTS ONLY STORE #311,PR0042608,99 CENTS ONLY STORE #311,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2159 PACIFIC COAST HWY,LOMITA,CA,90717,33.7896781062,-118.318864382,OW0001414,"99 CENTS ONLY STORES, LLC",4000 E UNION PACIFIC AVE,COMMERCE,CA,90023-3202,"(33.7896781062, -118.318864382)",525
FA0288038,Open,AMAZON MAB4,PR0243361,AMAZON MAB4 - MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",5101 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91601,34.1632609927,-118.3738799665,OW0269058,AMAZON RETAIL LLC,P.O. BOX 80301,SEATTLE,WA,98108,"(34.1632609927, -118.3738799665)",526
FA0002150,Open,7-ELEVEN #33590B/2174,PR0024932,7-ELEVEN #33590B/2174,1614,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",14968 MULBERRY DR,WHITTIER,CA,90604,33.9349598883,-118.0123216365,OW0016596,"HUNDAL, MOHAN SINGH",PO BOX 219088,DALLAS,TX,75221,"(33.9349598883, -118.0123216365)",527
FA0007188,Open,ARDMORE LIQUOR,PR0012771,ARDMORE LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4056 W 3RD ST,LOS ANGELES,CA,90020,34.0688476371,-118.3021681534,OW0034856,TAK IN OG,4056  W 3RD ST,LOS ANGELES,CA,90020,"(34.0688476371, -118.3021681534)",530
FA0002132,Open,7 DAY LIQUOR MART,PR0001982,7 DAY LIQUOR MART,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6100 N BELLFLOWER BLVD,LAKEWOOD,CA,90713,33.8656821771,-118.1247569841,OW0007473,"CHHOA, PETER K",6100  N BELLFLOWER BLVD,LAKEWOOD,CA,90713,"(33.8656821771, -118.1247569841)",541
FA0006993,Open,ARCO OF DOWNEY,PR0036152,ARCO OF DOWNEY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9522 FIRESTONE BLVD,DOWNEY,CA,90241,33.9300169053,-118.11372553,OW0029751,"RAVALIYA, CHANDRESH",9522   FIRESTONE BLVD,DOWNEY,CA,90241,"(33.9300169053, -118.11372553)",543
FA0273979,Open,FAMOUS MARKET,PR0227106,FAMOUS MARKET,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",6530 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91606,34.1893344446,-118.387754741,OW0263488,FAMOUS MARKET INC,6530 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91606-2400,"(34.1893344446, -118.387754741)",548
FA0002491,Open,99 CENTS ONLY STORE #059,PR0003491,99 CENTS ONLY STORES #059,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",3451 E WHITTIER BLVD,LOS ANGELES,CA,90023,34.0271774681,-118.1992487834,OW0001414,"99 CENTS ONLY STORES, LLC",4000 E UNION PACIFIC AVE,COMMERCE,CA,90023-3202,"(34.0271774681, -118.1992487834)",551
FA0011844,Open,E & R LIQUOR,PR0047233,E & R LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1643 N GAREY AVE,POMONA,CA,91767,34.0753323514,-117.7524978018,OW0017082,"ISAK, CHUKRALA G",1643  N GAREY AVE,POMONA,CA,91767,"(34.0753323514, -117.7524978018)",553
FA0241914,Open,DOLLAR TREE #7007,PR0190048,DOLLAR TREE #7007,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2542 W MANCHESTER BLVD,INGLEWOOD,CA,90305,33.9599433728,-118.3216593576,OW0010221,"DOLLAR TREE STORES, INC",500 VOLVO PKWY,CHESAPEAKE,VA,23320,"(33.9599433728, -118.3216593576)",554
FA0014706,Open,CHEVRON STATION #95008,PR0033852,CHEVRON STATION #95008,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8101 W SUNSET BLVD,LOS ANGELES,CA,90046,34.0981620546,-118.3652934464,OW0007449,CHEVRON STATIONS INC,PO BOX 6003,SAN RAMON,CA,94583,"(34.0981620546, -118.3652934464)",561
FA0257033,Open,EDITH MARKET #4,PR0206873,EDITH MARKET #4,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3620 BLANCHARD ST,LOS ANGELES,CA,90063,34.0459974849,-118.1867839419,OW0249610,ROJAS TAYDE,498 S FORD BLVD,LOS ANGELES,CA,90022,"(34.0459974849, -118.1867839419)",563
FA0245135,Open,BAZAR GABYGLO,PR0193506,BAZAR GABYGLO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6811 HAZELTINE AVE,VAN NUYS,CA,91405,34.1941002631,-118.4400123134,OW0240242,GLORIA SOLIS,6811 HAZELTINE AVE,VAN NUYS,CA,91405-3218,"(34.1941002631, -118.4400123134)",564
FA0017493,Open,CVS/PHARMACY #9626,PR0017058,CVS/PHARMACY #9626,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1701 S WESTERN AVE,LOS ANGELES,CA,90006,34.0426472517,-118.3092522135,OW0012926,"GARFIELD BEACH CVS, LLC.",1 CVS DR MC# 1160,WOONSOCKET,RI,02895,"(34.0426472517, -118.3092522135)",571
FA0004662,Open,ACE LIQUORS JR MARKET,PR0025982,ACE LIQUORS JR MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1740 VICTORY BLVD,GLENDALE,CA,91201,34.1619777432,-118.3018676365,OW0024083,"MEIDAA,JOSEPH",1740   VICTORY BLVD,GLENDALE,CA,91201,"(34.1619777432, -118.3018676365)",576
FA0289481,Open,99 CENTS AND UP,PR0244882,99 CENTS AND UP,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4285 CRENSHAW BLVD,LOS ANGELES,CA,90008,None,None,OW0274912,JOSEPH MOLAYEM,6618 BIRCHLEAF AVE,PICO RIVERA,CA,90660,None,577
FA0258952,Open,EL RANCHITO VARGAS LIVE POULTRY & MEATS,PR0209057,EL RANCHITO VARGAS LIVE POULTRY & MEATS,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",15001 S WESTERN AVE,GARDENA,CA,90249,33.895287,-118.3091860875,OW0251057,THE VARGAS ASSOCIATION,15001 S WESTERN AVE,GARDENA,CA,90249,"(33.895287, -118.3091860875)",581
FA0056908,Open,99 CENTS ONLY STORE,PR0020053,99 CENTS ONLY STORE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",422 E WASHINGTON BLVD,LOS ANGELES,CA,90023,34.029090696,-118.2607736563,OW0001414,"99 CENTS ONLY STORES, LLC",4000 E UNION PACIFIC AVE,COMMERCE,CA,90023-3202,"(34.029090696, -118.2607736563)",588
FA0019271,Open,DODGER STADIUM,PR0234467,DODGER STADIUM - MERCHANDISERS GRAB & GO P954,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,34.0717844462,-118.2417818071,OW0021606,LEVY PREMIUM FOOD SERVICE LP,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,"(34.0717844462, -118.2417818071)",590
FA0279692,Open,BEACH GAS,PR0234134,BEACH GAS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1819 CLOVERFIELD BLVD,SANTA MONICA,CA,90404,34.025238,-118.469574,OW0268382,BEACH GAS INC.,1819 CLOVERFIELD BLVD,SANTA MONICA,CA,90404,"(34.025238, -118.469574)",595
FA0263308,Open,HUTTOPIA PARADISE SPRINGS,PR0214205,HUTTOPIA PARADISE SPRINGS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",18101 PARADISE DR,VALYERMO,CA,93563,34.3957025016,-117.806728449,OW0252924,"HUTTOPIA PROPERTIES, LLC",297 MAPLE ST,SUTTON,QC,J0E 2K0,"(34.3957025016, -117.806728449)",596
FA0202562,Open,BEST DEAL,PR0174814,BEST DEAL,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1925 S GAREY AVE,POMONA,CA,91766,34.0364531968,-117.7494746477,OW0207897,GAREY JAYA DISCOUNT INC,1925 S GAREY AVE,POMONA,CA,91766,"(34.0364531968, -117.7494746477)",597
FA0265748,Open,GROCERY OUTLET OF AZUSA,PR0217025,GROCERY OUTLET OF AZUSA,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",355 CITRUS AVE,AZUSA,CA,91702,34.1276900323,-117.8901709354,OW0256650,BLQ ENTERPRISES,355 CITRUS AVE,AZUSA,CA,91702,"(34.1276900323, -117.8901709354)",599
FA0003820,Open,7-ELEVEN #13834C,PR0036308,7-ELEVEN #13834C,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8475 SUNLAND BLVD,SUN VALLEY,CA,91352,34.2245126216,-118.3658561413,OW0010128,DIVISION PF SOUTHLAND CORPOR,PO BOX 219088,DALLAS,TX,75221,"(34.2245126216, -118.3658561413)",600
FA0288912,Open,7-ELEVEN STORE 17184F,PR0244319,7-ELEVEN STORE 17184F,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",10437 WHITTIER BLVD,WHITTIER,CA,90606,33.9923650091,-118.0669299784,OW0272606,SINGH ESTATES INC,P.O. BOX 219088,DALLAS,TX,75221,"(33.9923650091, -118.0669299784)",601
FA0256458,Open,BIG SQUARE MARKET,PR0206251,BIG SQUARE MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",831 N PACIFIC AVE,GLENDALE,CA,91205,34.1582590772,-118.264094198,OW0249147,BIG SQUARE LLC,831 N PACIFIC AVE,GLENDALE,CA,91205,"(34.1582590772, -118.264094198)",602
FA0002609,Open,A & A GROCERY,PR0020154,A & A GROCERY,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",1248 S GLENDALE AVE W,GLENDALE,CA,91205,34.1310892837,-118.2513305418,OW0034805,"TAGMAZIAN, SAMUEL ALEX",1248  S GLENDALE AVE #W,GLENDALE,CA,91205,"(34.1310892837, -118.2513305418)",603
FA0280729,Open,CRUSH FITNESS,PR0235466,CRUSH FITNESS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",604 W AVE L # 101,LANCASTER,CA,93534,34.6602618523,-118.1413417743,OW0269279,BROOKSHIRE CONSULTING INC.,604 W AVE L # 101,LANCASTER,CA,93534,"(34.6602618523, -118.1413417743)",611
FA0031894,Open,ARCO,PR0005222,ARCO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7564 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90046,34.090500422,-118.3550341691,OW0018712,KENK USA INC.,17042 DEVONSHIRE ST STE 210,NORTHRIDGE,CA,91325,"(34.090500422, -118.3550341691)",612
FA0010474,Open,CVS/PHARMACY #9614,PR0046108,CVS/PHARMACY #9614,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1122 E BROADWAY,GLENDALE,CA,91205,34.1457992301,-118.2404485539,OW0012926,"GARFIELD BEACH CVS, LLC.",1 CVS DR MC# 1160,WOONSOCKET,RI,02895,"(34.1457992301, -118.2404485539)",615
